filename,drive_folder,description,region,composite_type,phase,start_date,end_date,scene_count,task_id,scale_m,bands,crs,exported_at
MON_Hasdeo_Full_2018_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2018_01_first_event,Hasdeo_Full,monthly,first_event,2018-01-01,2018-02-01,16,QHLPIBCWRUYUW2KU2RNDMRTJ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:45:34.689507
MON_Hasdeo_Full_2018_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2018_02_first_event,Hasdeo_Full,monthly,first_event,2018-02-01,2018-03-01,3,ANFJ6IGV2YA5QQORLJOBPV5C,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:45:42.178039
MON_Hasdeo_Full_2018_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2018_03_first_event,Hasdeo_Full,monthly,first_event,2018-03-01,2018-04-01,8,LYGFSQNO6VDR7PMI6ULUG2NM,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:45:48.019762
MON_Hasdeo_Full_2018_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2018_04_first_event,Hasdeo_Full,monthly,first_event,2018-04-01,2018-05-01,3,QGR2C3CRWVD3BY6PRLMRA2NR,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:45:53.443745
MON_Hasdeo_Full_2018_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2018_10_first_event,Hasdeo_Full,monthly,first_event,2018-10-01,2018-11-01,1,CTNFMLCOWYTSSW7YIGHZ3CTW,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:46:11.193809
MON_Hasdeo_Full_2018_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2018_11_first_event,Hasdeo_Full,monthly,first_event,2018-11-01,2018-12-01,12,LRX4SALK6RGJVPUAE3KR5BWL,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:46:15.971976
MON_Hasdeo_Full_2018_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2018_12_first_event,Hasdeo_Full,monthly,first_event,2018-12-01,2019-01-01,10,WNAEYVWXR3DQHYW652SB5KPU,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:46:20.212658
MON_Hasdeo_Full_2019_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2019_01_first_event,Hasdeo_Full,monthly,first_event,2019-01-01,2019-02-01,24,D4VRE33LUDVPMPUTULOK3OBM,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:46:24.337642
MON_Hasdeo_Full_2019_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2019_02_first_event,Hasdeo_Full,monthly,first_event,2019-02-01,2019-03-01,15,G4DJILKWUW52XCSQZGQJD6A7,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:46:32.976096
MON_Hasdeo_Full_2019_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2019_03_first_event,Hasdeo_Full,monthly,first_event,2019-03-01,2019-04-01,22,KVRVYOZS2ARGPN7ZXU32U2YJ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:46:37.618181
MON_Hasdeo_Full_2019_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2019_04_first_event,Hasdeo_Full,monthly,first_event,2019-04-01,2019-05-01,16,XMCIE4G4GKIQITRL4YWG67AT,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:46:39.460837
MON_Hasdeo_Full_2019_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2019_05_first_event,Hasdeo_Full,monthly,first_event,2019-05-01,2019-06-01,24,B5S7OB4CCJJP2AZ2F7NACI37,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:46:43.114037
MON_Hasdeo_Full_2019_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2019_06_first_event,Hasdeo_Full,monthly,first_event,2019-06-01,2019-07-01,8,LBEHL6WI3T2KFJ3RNTDSSAQD,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:46:47.716618
MON_Hasdeo_Full_2019_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2019_10_first_event,Hasdeo_Full,monthly,first_event,2019-10-01,2019-11-01,6,ORW3Q6CTTXRUKJXREWTRDEU6,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:04.816457
MON_Hasdeo_Full_2019_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2019_11_first_event,Hasdeo_Full,monthly,first_event,2019-11-01,2019-12-01,22,GTAHAR7KTJ4UPEOPGZ4MPD5B,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:07.671988
MON_Hasdeo_Full_2019_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2019_12_first_event,Hasdeo_Full,monthly,first_event,2019-12-01,2020-01-01,14,YCZX7LQEGU7XKJ6ZFQMHG2A7,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:14.707532
MON_Hasdeo_Full_2020_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2020_01_first_event,Hasdeo_Full,monthly,first_event,2020-01-01,2020-02-01,24,PB55MGCJS2HLFWU2LC5ZDO3C,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:17.615440
MON_Hasdeo_Full_2020_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2020_02_first_event,Hasdeo_Full,monthly,first_event,2020-02-01,2020-03-01,9,XQG3RYWB2HFNMGHECDQRE4H4,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:21.917649
MON_Hasdeo_Full_2020_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2020_03_first_event,Hasdeo_Full,monthly,first_event,2020-03-01,2020-04-01,12,J423PGNDZT3Z4NEFKEWDXXSD,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:24.991344
MON_Hasdeo_Full_2020_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2020_04_first_event,Hasdeo_Full,monthly,first_event,2020-04-01,2020-05-01,18,OBJBN4NEEWVXIW24XIYYD7RF,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:29.303131
MON_Hasdeo_Full_2020_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2020_05_first_event,Hasdeo_Full,monthly,first_event,2020-05-01,2020-06-01,12,H2LMKGANVOD5H7WVBRMK76HQ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:32.876608
MON_Hasdeo_Full_2020_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2020_06_first_event,Hasdeo_Full,monthly,first_event,2020-06-01,2020-07-01,4,3H6PCBWIKPZBP3WUKQRCCP7D,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:37.073397
MON_Hasdeo_Full_2020_09_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2020_09_first_event,Hasdeo_Full,monthly,first_event,2020-09-01,2020-10-01,4,J775IU6CUXCVTDA4L5IIVDNA,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:47.004812
MON_Hasdeo_Full_2020_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2020_10_first_event,Hasdeo_Full,monthly,first_event,2020-10-01,2020-11-01,7,2LN7SKSKIAYTLIFSVH3UACPU,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:47:56.963006
MON_Hasdeo_Full_2020_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2020_11_first_event,Hasdeo_Full,monthly,first_event,2020-11-01,2020-12-01,16,IQLQEVLFAIVLVADRFYQX7L3H,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:03.185260
MON_Hasdeo_Full_2020_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2020_12_first_event,Hasdeo_Full,monthly,first_event,2020-12-01,2021-01-01,25,7RDUWOZJFEOLU6VFHU44F7W4,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:16.292779
MON_Hasdeo_Full_2021_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_01_first_event,Hasdeo_Full,monthly,first_event,2021-01-01,2021-02-01,20,ZJ6424LYKET4S5NUZJJBSA7K,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:18.954604
MON_Hasdeo_Full_2021_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_02_first_event,Hasdeo_Full,monthly,first_event,2021-02-01,2021-03-01,20,XJ4UUGSJLCH444AX5JS7FLKM,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:23.861338
MON_Hasdeo_Full_2021_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_03_first_event,Hasdeo_Full,monthly,first_event,2021-03-01,2021-04-01,24,YMO7ONNMEBMXNX577GR3BMZG,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:26.840870
MON_Hasdeo_Full_2021_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_04_first_event,Hasdeo_Full,monthly,first_event,2021-04-01,2021-05-01,20,MK6VTO22UAXOOQDSE6MTHYQN,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:28.581295
MON_Hasdeo_Full_2021_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_05_first_event,Hasdeo_Full,monthly,first_event,2021-05-01,2021-06-01,6,Y2M2EU7FTA5ZF4J7VWA6DRX7,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:33.290821
MON_Hasdeo_Full_2021_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_06_first_event,Hasdeo_Full,monthly,first_event,2021-06-01,2021-07-01,2,GOWPJ36IRM6E45W4UUKLS6CO,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:36.567797
MON_Hasdeo_Full_2021_07_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_07_first_event,Hasdeo_Full,monthly,first_event,2021-07-01,2021-08-01,1,TJKUNCHC7WE5USEEULAO3I2H,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:40.457574
MON_Hasdeo_Full_2021_08_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_08_first_event,Hasdeo_Full,monthly,first_event,2021-08-01,2021-09-01,1,3W4GKUK2PZSOYSUU6BIU4ZVQ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:42.507250
MON_Hasdeo_Full_2021_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_10_first_event,Hasdeo_Full,monthly,first_event,2021-10-01,2021-11-01,16,JNRDWPYOCV7D6CL6NN4SOIR3,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:47.423587
MON_Hasdeo_Full_2021_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_11_first_event,Hasdeo_Full,monthly,first_event,2021-11-01,2021-12-01,15,TRRPGQBIUXJWIG6SP4Y76QJU,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:55.715157
MON_Hasdeo_Full_2021_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2021_12_first_event,Hasdeo_Full,monthly,first_event,2021-12-01,2022-01-01,23,QJ5OUUXMJN6AQOA7ZH7B7I7D,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:48:58.276493
MON_Hasdeo_Full_2022_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2022_01_first_event,Hasdeo_Full,monthly,first_event,2022-01-01,2022-02-01,13,SRG6ROK5YM3R35OPWFRL72QY,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:00.427270
MON_Hasdeo_Full_2022_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2022_02_first_event,Hasdeo_Full,monthly,first_event,2022-02-01,2022-03-01,16,W5UWC47U4C4BRXGO7UUNXB2O,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:03.089501
MON_Hasdeo_Full_2022_03_second_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2022_03_second_event,Hasdeo_Full,monthly,second_event,2022-03-01,2022-04-01,25,KNKVHES2GWZPEMAKBHEWWJFG,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:04.687547
MON_Hasdeo_Full_2022_04_second_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2022_04_second_event,Hasdeo_Full,monthly,second_event,2022-04-01,2022-05-01,21,ODE4CDJEYOVD6DWAEJELAXWF,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:06.773620
MON_Hasdeo_Full_2022_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2022_05_first_event,Hasdeo_Full,monthly,first_event,2022-05-01,2022-06-01,17,UVCIHQOYCZOXEAKBFMLQWE6T,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:09.437053
MON_Hasdeo_Full_2022_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2022_06_first_event,Hasdeo_Full,monthly,first_event,2022-06-01,2022-07-01,3,YHC7ZYS7NYFLZKVAS3VGEG7D,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:12.408301
MON_Hasdeo_Full_2022_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2022_10_first_event,Hasdeo_Full,monthly,first_event,2022-10-01,2022-11-01,10,3CMSIIXR35PNTDMQI3PRQGV3,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:21.420031
MON_Hasdeo_Full_2022_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2022_11_first_event,Hasdeo_Full,monthly,first_event,2022-11-01,2022-12-01,22,QMFB3O2YJRP5LFGGV5BCBBV5,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:23.057393
MON_Hasdeo_Full_2022_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2022_12_first_event,Hasdeo_Full,monthly,first_event,2022-12-01,2023-01-01,23,Y66VFIN5LWHKNUJJYYFYBMEL,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:27.872985
MON_Hasdeo_Full_2023_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2023_01_first_event,Hasdeo_Full,monthly,first_event,2023-01-01,2023-02-01,20,KFLBGBB7PSVBQXA2WVPXPRAW,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:29.714952
MON_Hasdeo_Full_2023_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2023_02_first_event,Hasdeo_Full,monthly,first_event,2023-02-01,2023-03-01,20,IUEJMDSEUEQBF6OTWZTDDE5G,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:31.256115
MON_Hasdeo_Full_2023_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2023_03_first_event,Hasdeo_Full,monthly,first_event,2023-03-01,2023-04-01,20,NDTBILRJZBDYENBSSOI44FAK,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:34.006326
MON_Hasdeo_Full_2023_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2023_04_first_event,Hasdeo_Full,monthly,first_event,2023-04-01,2023-05-01,3,VLLX6VD3SHE6UFESLWLFJF5J,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:36.164240
MON_Hasdeo_Full_2023_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2023_05_first_event,Hasdeo_Full,monthly,first_event,2023-05-01,2023-06-01,17,KDB7OHNKENSSDKB6H7NFDNJR,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:37.701318
MON_Hasdeo_Full_2023_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2023_06_first_event,Hasdeo_Full,monthly,first_event,2023-06-01,2023-07-01,4,N5OMNHXNXDAYPAQT3WAPX3GY,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:41.285457
MON_Hasdeo_Full_2023_08_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2023_08_first_event,Hasdeo_Full,monthly,first_event,2023-08-01,2023-09-01,1,BEAJN4EUBN26UIA2LC7WMXPX,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:44.868766
MON_Hasdeo_Full_2023_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2023_10_first_event,Hasdeo_Full,monthly,first_event,2023-10-01,2023-11-01,17,36MVUKND7SRIIPCBIOVWXLBR,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:48.964851
MON_Hasdeo_Full_2023_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2023_11_first_event,Hasdeo_Full,monthly,first_event,2023-11-01,2023-12-01,24,BT3FIZBDDLSHW24H4TNG4POH,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:49:52.958488
MON_Hasdeo_Full_2023_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_Full_2023_12_first_event,Hasdeo_Full,monthly,first_event,2023-12-01,2024-01-01,18,MFIMV75PCQRH2ZAPBBDWMIT6,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:00.797943
MON_Hasdeo_North_2018_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2018_01_first_event,Hasdeo_North,monthly,first_event,2018-01-01,2018-02-01,6,A3RQV6UE6WMOIZWM2CWPWDAQ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:03.404107
MON_Hasdeo_North_2018_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2018_02_first_event,Hasdeo_North,monthly,first_event,2018-02-01,2018-03-01,1,JKI6YX4F3K2AWT2H247L5WOI,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:06.889587
MON_Hasdeo_North_2018_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2018_03_first_event,Hasdeo_North,monthly,first_event,2018-03-01,2018-04-01,3,5F5ADUAHP47SKVZD4ZOKU5PK,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:09.855062
MON_Hasdeo_North_2018_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2018_04_first_event,Hasdeo_North,monthly,first_event,2018-04-01,2018-05-01,2,RJKCIZHU6YCM27343GSZHPLL,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:11.598281
MON_Hasdeo_North_2018_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2018_10_first_event,Hasdeo_North,monthly,first_event,2018-10-01,2018-11-01,1,46MTLX33IJVM65I5FQ6S7DHB,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:20.606534
MON_Hasdeo_North_2018_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2018_11_first_event,Hasdeo_North,monthly,first_event,2018-11-01,2018-12-01,7,G3HS3LJWRLQKVAVEVYQDO77M,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:22.191295
MON_Hasdeo_North_2018_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2018_12_first_event,Hasdeo_North,monthly,first_event,2018-12-01,2019-01-01,6,WXFFH536I5OVF754HMJWMV3N,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:26.032516
MON_Hasdeo_North_2019_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2019_01_first_event,Hasdeo_North,monthly,first_event,2019-01-01,2019-02-01,12,PO7LWPQX5ZXYZJFLSPXJ5LVF,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:31.563301
MON_Hasdeo_North_2019_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2019_02_first_event,Hasdeo_North,monthly,first_event,2019-02-01,2019-03-01,7,5WZY7HL3IDHIPNS3SRVNEUY5,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:34.942893
MON_Hasdeo_North_2019_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2019_03_first_event,Hasdeo_North,monthly,first_event,2019-03-01,2019-04-01,10,GZORLZ2U272GJQMNSU2K3BTO,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:37.197894
MON_Hasdeo_North_2019_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2019_04_first_event,Hasdeo_North,monthly,first_event,2019-04-01,2019-05-01,7,TVHZMD6IWOK2MNUWJYANIQKZ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:50:39.141110
